Unnamed: 0,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,emg_9,glove_0,glove_1,glove_2,glove_3,glove_4,glove_5,glove_6,glove_7,glove_8,glove_9,glove_10,glove_11,glove_12,glove_13,glove_14,glove_15,glove_16,glove_17,glove_18,glove_19,glove_20,glove_21,exercise,stimulus,restimulus,repetition,rerepetition,subject
183894,0.0024,0.4932,0.2344,0.0854,0.0903,0.21,0.6958,1.6968,0.1733,0.4712,177.24651827768085,90.24651827768083,106.87674086115958,114.0,154.0,87.75348172231917,75.87674086115958,135.0,149.1232591388404,69.0,152.0,160.0,122.0,58.0,153.0,169.0,174.1232591388404,83.87674086115958,135.0,150.0,160.1232591388404,117.12325913884042,3,21,21,1,1,10
183895,0.0024,0.4712,0.2393,0.0879,0.0952,0.2319,0.7568,1.5479,0.1904,0.4712,177.77940429186475,90.77940429186476,106.61029785406762,114.0,154.0,87.22059570813525,75.61029785406762,135.0,149.38970214593238,69.0,152.0,160.0,122.0,58.0,153.0,169.0,174.38970214593238,83.61029785406762,135.0,150.0,160.38970214593238,117.38970214593238,3,21,21,1,1,10
183896,0.0024,0.4663,0.249,0.0928,0.0928,0.2319,0.7568,1.3745,0.1904,0.4517,178.31239199757127,91.31239199757128,106.34380400121437,114.0,154.0,86.68760800242872,75.34380400121437,135.0,149.65619599878565,69.0,152.0,160.0,122.0,58.0,153.0,169.0,174.65619599878565,83.34380400121437,135.0,150.0,160.65619599878565,117.65619599878563,3,21,21,1,1,10
183897,0.0024,0.4907,0.2783,0.1025,0.0952,0.2368,0.7349,1.2573,0.188,0.4761,178.8453797032778,91.8453797032778,106.0773101483611,114.0,154.0,86.15462029672219,75.0773101483611,135.0,149.9226898516389,69.0,152.0,160.0,122.0,58.0,153.0,169.0,174.9226898516389,83.0773101483611,135.0,150.0,160.9226898516389,117.9226898516389,3,21,21,1,1,10
183898,0.0024,0.5298,0.3003,0.1074,0.1001,0.2417,0.73,1.3135,0.188,0.5151,179.0,93.0730507291974,106.0,114.0,154.0,85.73173731770065,74.73173731770065,134.4634746354013,150.26826268229934,69.26826268229935,152.0,159.4634746354013,122.26826268229937,57.73173731770065,153.0,169.0,175.0,82.73173731770065,135.0,150.5365253645987,161.0,118.26826268229937,3,21,21,1,1,10
183899,0.0024,0.5322,0.3052,0.105,0.0977,0.2319,0.7129,1.3818,0.1782,0.5444,179.0,94.59337470031832,106.0,114.0,154.0,85.35165632492043,74.35165632492043,133.70331264984085,150.6483436750796,69.64834367507957,152.0,158.70331264984085,122.64834367507956,57.35165632492043,153.0,169.0,175.0,82.35165632492043,135.0,151.29668735015915,161.0,118.64834367507956,3,21,21,1,1,10
183900,0.0024,0.5103,0.3003,0.1001,0.0903,0.2148,0.6909,1.3403,0.1855,0.5591,179.01944073733247,96.03888147466492,105.96111852533508,114.0,154.0,85.0,74.0,132.98055926266753,151.01944073733247,70.01944073733246,152.0,157.98055926266753,123.0,56.98055926266754,152.98055926266753,169.0,175.0,81.98055926266754,135.0,152.03888147466492,161.01944073733247,119.03888147466492,3,21,21,1,1,10
183901,0.0024,0.4858,0.2905,0.0977,0.1025,0.2539,0.7031,1.3574,0.2051,0.5884,179.28696804274384,96.57393608548767,105.42606391451233,114.0,154.0,85.0,74.0,132.71303195725616,151.28696804274384,70.28696804274384,152.0,157.71303195725616,123.0,56.71303195725616,152.71303195725616,169.0,175.0,81.71303195725616,135.0,152.57393608548767,161.28696804274384,119.57393608548767,3,21,21,1,1,10
183902,0.0024,0.4883,0.2979,0.1221,0.1831,0.3979,0.8716,1.7676,0.21,0.6616,179.55454636462233,97.10909272924468,104.89090727075532,114.0,154.0,85.0,74.0,132.44545363537767,151.55454636462233,70.55454636462234,152.0,157.44545363537767,123.0,56.44545363537767,152.44545363537767,169.0,175.0,81.44545363537766,135.0,153.10909272924468,161.55454636462233,120.10909272924468,3,21,21,1,1,10
183903,0.0024,0.498,0.3149,0.1367,0.2368,0.5078,1.0107,2.0483,0.2271,0.7104,179.8222777886516,97.6445555773032,104.3554444226968,114.0,154.0,85.0,74.0,132.1777222113484,151.8222777886516,70.8222777886516,152.0,157.1777222113484,123.0,56.1777222113484,152.1777222113484,169.0,175.0,81.1777222113484,135.0,153.6445555773032,161.8222777886516,120.6445555773032,3,21,21,1,1,10
183904,0.0024,0.5347,0.3418,0.144,0.2588,0.5566,1.0962,2.2437,0.2539,0.7349,180.08923031302558,98.26769093907672,103.91076968697443,114.0,154.0,84.91076968697443,73.91076968697443,132.0,152.0,71.0,152.0,156.91076968697442,123.08923031302557,55.910769686974426,151.91076968697442,168.91076968697442,175.08923031302558,80.91076968697443,135.0,154.0,162.0,121.08923031302557,3,21,21,1,1,10
183905,0.0024,0.542,0.3564,0.1465,0.2588,0.5615,1.1426,2.2754,0.293,0.7715,180.35595461223772,99.06786383671326,103.64404538776223,114.0,154.0,84.64404538776225,73.64404538776225,132.0,152.0,71.0,152.0,156.64404538776225,123.35595461223777,55.64404538776225,151.64404538776225,168.64404538776225,175.35595461223775,80.64404538776225,135.0,154.0,162.0,121.35595461223777,3,21,21,1,1,10
183906,0.0024,0.5396,0.3735,0.1465,0.2441,0.5371,1.123,2.168,0.3027,0.7593,180.6220176101862,99.86605283055856,103.3779823898138,114.0,154.0,84.37798238981381,73.37798238981381,132.0,152.0,71.0,152.0,156.3779823898138,123.6220176101862,55.37798238981381,151.3779823898138,168.3779823898138,175.6220176101862,80.37798238981381,135.0,154.0,162.0,121.6220176101862,3,21,21,1,1,10
183907,0.0024,0.5688,0.3931,0.1514,0.2319,0.5005,1.1255,2.1997,0.3052,0.7617,180.8894032638354,100.66820979150616,103.1105967361646,114.0,154.0,84.11059673616461,73.11059673616461,132.0,152.0,71.0,152.0,156.1105967361646,123.8894032638354,55.11059673616461,151.1105967361646,168.1105967361646,175.8894032638354,80.11059673616461,135.0,154.0,162.0,121.8894032638354,3,21,21,1,1,10
183908,0.0024,0.5737,0.3979,0.1514,0.2417,0.5078,1.1841,2.3511,0.3296,0.8154,181.15619755554692,101.46859266664086,102.84380244445305,114.15619755554695,154.0,84.0,72.84380244445305,131.84380244445305,152.15619755554695,71.0,152.15619755554695,155.84380244445305,124.0,54.68760488890609,151.0,168.0,176.15619755554695,79.84380244445305,135.0,154.0,162.0,122.15619755554695,3,21,21,1,1,10
183909,0.0024,0.5591,0.3906,0.1489,0.249,0.5347,1.2036,2.3022,0.3394,0.8569,181.4227150273704,102.2681450821111,102.57728497262964,114.42271502737036,154.0,84.0,72.57728497262963,131.57728497262963,152.42271502737037,71.0,152.42271502737037,155.57728497262963,124.0,54.15456994525926,151.0,168.0,176.42271502737037,79.57728497262963,135.0,154.0,162.0,122.42271502737036,3,21,21,1,1,10
183910,0.0024,0.5347,0.3735,0.1416,0.2441,0.5493,1.2817,2.3535,0.3418,0.8765,181.6888764492753,103.06662934782592,102.3111235507247,114.6888764492753,154.0,84.0,72.3111235507247,131.3111235507247,152.6888764492753,71.0,152.6888764492753,155.3111235507247,124.0,53.6222471014494,151.0,168.0,176.6888764492753,79.3111235507247,135.0,154.0,162.0,122.6888764492753,3,21,21,1,1,10
183911,0.0024,0.5444,0.3613,0.1367,0.2393,0.5469,1.3159,2.373,0.3955,1.0815,181.9561059937724,103.86831798131712,102.04389400622762,114.95610599377238,154.0,84.0,72.04389400622762,131.04389400622762,152.95610599377238,71.0,152.95610599377238,155.04389400622762,124.0,53.08778801245524,151.0,168.0,176.95610599377238,79.04389400622762,135.0,154.0,162.0,122.95610599377238,3,21,21,1,1,10
183912,0.0024,0.5542,0.3589,0.1343,0.2319,0.5444,1.2817,2.3462,0.4297,1.2012,182.0,104.44530334694636,101.77734832652682,115.0,154.0,84.0,72.0,130.77734832652683,153.0,71.0,153.22265167347317,154.77734832652683,124.22265167347318,53.0,150.77734832652683,168.0,177.22265167347317,78.33204497958047,135.0,154.0,162.22265167347317,123.22265167347318,3,21,21,1,1,10
183913,0.0024,0.5396,0.3491,0.1367,0.2368,0.5713,1.2451,2.3047,0.4321,1.2158,182.0,104.97848747397856,101.5107562630107,115.0,154.0,84.0,72.0,130.5107562630107,153.0,71.0,153.4892437369893,154.5107562630107,124.4892437369893,53.0,150.5107562630107,168.0,177.4892437369893,77.53226878903213,135.0,154.0,162.4892437369893,123.4892437369893,3,21,21,1,1,10
183914,0.0024,0.5371,0.3467,0.1465,0.2515,0.5933,1.2085,2.3804,0.437,1.3013,182.0,105.51055279257125,101.24472360371438,115.0,154.0,84.0,72.0,130.2447236037144,153.0,71.0,153.7552763962856,154.2447236037144,124.75527639628562,53.0,150.2447236037144,168.0,177.7552763962856,76.73417081114313,135.0,154.0,162.7552763962856,123.75527639628562,3,21,21,1,1,10
183915,0.0024,0.5151,0.3271,0.1489,0.2759,0.6348,1.2183,2.5244,0.4102,1.377,182.04571367623493,106.02285683811746,100.97714316188254,115.0,154.0,84.0,71.97714316188254,129.97714316188254,153.0,71.0,154.02285683811746,154.0,125.02285683811746,52.97714316188255,150.0,167.97714316188254,178.02285683811746,75.95428632376509,135.0,154.02285683811746,163.0,124.02285683811746,3,21,21,1,1,10
183916,0.0024,0.5005,0.3101,0.1489,0.2783,0.6592,1.2402,2.6782,0.3735,1.4038,182.5790062849492,106.2895031424746,100.7104968575254,115.0,154.0,84.0,71.7104968575254,129.7104968575254,153.0,71.0,154.2895031424746,154.0,125.2895031424746,52.7104968575254,150.0,167.7104968575254,178.2895031424746,75.4209937150508,135.0,154.2895031424746,163.0,124.2895031424746,3,21,21,1,1,10
183917,0.0024,0.4834,0.3027,0.1465,0.2832,0.6641,1.2598,2.7539,0.3467,1.5063,183.1128079685552,106.5564039842776,100.4435960157224,115.0,154.0,84.0,71.4435960157224,129.44359601572242,153.0,71.0,154.55640398427758,154.0,125.5564039842776,52.44359601572241,150.0,167.44359601572242,178.55640398427758,74.88719203144483,135.0,154.55640398427758,163.0,124.5564039842776,3,21,21,1,1,10
183918,0.0024,0.4834,0.3076,0.1514,0.2808,0.6494,1.2915,2.8564,0.3882,1.5356,183.6452861211376,106.82264306056878,100.17735693943122,115.0,154.0,84.0,71.17735693943122,129.17735693943123,153.0,71.0,154.82264306056877,154.0,125.82264306056878,52.17735693943123,150.0,167.17735693943123,178.82264306056877,74.35471387886246,135.0,154.82264306056877,163.0,124.82264306056878,3,21,21,1,1,10
183919,0.0024,0.5249,0.3296,0.1538,0.2734,0.6494,1.3843,2.8271,0.4565,1.543,184.09012308543615,107.0,100.0,115.0,153.90987691456382,84.0,71.0,129.0,153.0,71.0,155.09012308543618,153.90987691456382,126.0,52.0,150.0,167.0,179.0,73.81975382912765,134.90987691456382,155.09012308543618,163.09012308543618,125.09012308543618,3,21,21,1,1,10
183920,0.0024,0.5615,0.354,0.1636,0.2686,0.6787,1.4868,2.8809,0.5103,1.5601,184.35662700478932,107.0,100.0,115.0,153.64337299521063,84.0,71.0,129.0,153.0,71.0,155.35662700478937,153.64337299521063,126.0,52.0,150.0,167.0,179.0,73.28674599042128,134.64337299521063,155.35662700478937,163.35662700478937,125.35662700478936,3,21,21,1,1,10
183921,0.0024,0.5737,0.3638,0.1709,0.2686,0.7153,1.4893,3.0078,0.5493,1.499,184.62338520178784,107.0,100.0,115.0,153.37661479821216,84.0,71.0,129.0,153.0,71.0,155.62338520178784,153.37661479821216,126.0,52.0,150.0,167.0,179.0,72.75322959642432,134.37661479821216,155.62338520178784,163.62338520178784,125.62338520178784,3,21,21,1,1,10
183922,0.0024,0.5542,0.3564,0.1685,0.2856,0.7568,1.4746,3.1567,0.5396,1.3818,184.8894313890956,107.0,100.0,115.0,153.1105686109044,84.0,71.0,129.0,153.0,71.0,155.8894313890956,153.1105686109044,126.0,52.0,150.0,167.0,179.0,72.2211372218088,134.1105686109044,155.8894313890956,163.8894313890956,125.8894313890956,3,21,21,1,1,10
183923,0.0049,0.5762,0.3687,0.1758,0.3003,0.7788,1.5283,3.125,0.5103,1.3745,185.1567650191859,107.15676501918593,99.84323498081407,115.15676501918593,153.0,84.0,70.84323498081409,128.68646996162818,152.8432349808141,70.84323498081409,156.1567650191859,152.8432349808141,126.0,52.0,149.8432349808141,167.0,179.31353003837182,71.68646996162818,134.0,156.1567650191859,164.0,126.15676501918593,3,21,21,1,1,10
183924,0.0024,0.6348,0.3955,0.188,0.3052,0.7568,1.5308,3.0981,0.4663,1.3672,185.4233977627677,107.4233977627677,99.5766022372323,115.4233977627677,153.0,84.0,70.5766022372323,128.1532044744646,152.5766022372323,70.5766022372323,156.4233977627677,152.5766022372323,126.0,52.0,149.5766022372323,167.0,179.8467955255354,71.15320447446457,134.0,156.4233977627677,164.0,126.4233977627677,3,21,21,1,1,10
183925,0.0024,0.6592,0.4175,0.1904,0.293,0.708,1.4893,3.0176,0.4614,1.3232,185.6900305329321,107.69003053293208,99.30996946706792,115.69003053293208,153.0,84.0,70.30996946706792,127.61993893413582,152.3099694670679,70.30996946706792,156.6900305329321,152.3099694670679,126.0,52.0,149.3099694670679,167.0,180.38006106586417,70.61993893413582,134.0,156.6900305329321,164.0,126.69003053293208,3,21,21,1,1,10
183926,0.0024,0.6812,0.4199,0.1904,0.2832,0.6714,1.438,2.9785,0.5273,1.2793,185.95605290496397,107.95605290496394,99.04394709503606,115.95605290496394,153.0,84.0,70.04394709503606,127.08789419007212,152.04394709503606,70.04394709503606,156.95605290496394,152.04394709503606,126.0,52.0,149.04394709503606,167.0,180.91210580992788,70.08789419007213,134.0,156.95605290496394,164.0,126.95605290496394,3,21,21,1,1,10
183927,0.0024,0.7397,0.4761,0.2124,0.3125,0.7178,1.4697,2.9541,0.6177,1.3525,186.0,108.0,99.0,116.0,153.0,84.0,70.0,127.0,152.0,70.0,157.0,151.77663632626758,126.22336367373242,52.0,149.0,166.55327265253516,181.0,69.77663632626758,133.77663632626758,157.22336367373242,164.0,127.0,3,21,21,1,1,10
183928,0.0049,0.791,0.5273,0.2344,0.332,0.752,1.5918,3.147,0.6543,1.709,186.0,108.0,99.0,116.0,153.0,84.0,70.0,127.0,152.0,70.0,157.0,151.51004423617294,126.48995576382708,52.0,149.0,166.02008847234586,181.0,69.51004423617293,133.51004423617294,157.48995576382706,164.0,127.0,3,21,21,1,1,10
183929,0.0073,0.8154,0.5518,0.2441,0.3491,0.7788,1.6968,3.3203,0.6738,2.002,186.0,108.0,99.0,116.0,153.0,84.0,70.0,127.0,152.0,70.0,157.0,151.24340129825683,126.75659870174316,52.0,149.0,165.48680259651366,181.0,69.24340129825683,133.24340129825683,157.75659870174317,164.0,127.0,3,21,21,1,1,10
183930,0.0049,0.8179,0.5664,0.249,0.3638,0.8276,1.8506,3.4839,0.6836,2.0605,186.02258737893237,108.0,99.0,116.0,152.97741262106766,84.0,69.97741262106766,126.97741262106766,152.0,70.0,157.02258737893234,150.97741262106766,127.0,52.0,149.0,165.0,181.02258737893237,68.93223786320296,133.0,158.0,164.02258737893234,127.02258737893234,3,21,21,1,1,10
183931,0.0024,0.8057,0.5688,0.2515,0.3589,0.8496,1.853,3.5132,0.6592,2.0142,186.29012567553448,108.0,99.0,116.0,152.70987432446552,84.0,69.70987432446552,126.70987432446552,152.0,70.0,157.29012567553448,150.70987432446552,127.0,52.0,149.0,165.0,181.29012567553448,68.12962297339656,133.0,158.0,164.29012567553448,127.29012567553448,3,21,21,1,1,10
183932,0.0024,0.7764,0.5518,0.249,0.3491,0.8862,1.9556,3.3838,0.6421,2.1045,186.55664649532292,108.0,99.0,116.0,152.44335350467705,84.0,69.44335350467703,126.44335350467703,152.0,70.0,157.55664649532295,150.44335350467705,127.0,52.0,149.0,165.0,181.55664649532292,67.33006051403112,133.0,158.0,164.55664649532295,127.55664649532297,3,21,21,1,1,10
183933,0.0024,0.7666,0.542,0.249,0.3418,0.9351,2.0557,3.1812,0.6738,2.229,186.82342168421783,108.0,99.0,116.0,152.17657831578217,84.0,69.17657831578217,126.17657831578217,152.0,70.0,157.82342168421783,150.17657831578217,127.0,52.0,149.0,165.0,181.82342168421783,66.52973494734651,133.0,158.0,164.82342168421783,127.82342168421783,3,21,21,1,1,10
183934,0.0024,0.7568,0.5322,0.249,0.3394,0.9448,2.1387,3.4009,0.6909,2.5464,187.17869486068628,108.0,99.0,116.0,151.91065256965686,84.08934743034314,69.0,125.91065256965686,152.0,70.0,158.0,149.91065256965686,127.08934743034314,52.0,148.91065256965686,164.91065256965686,182.08934743034317,65.82130513931372,132.82130513931372,157.91065256965686,165.08934743034314,128.17869486068628,3,21,21,1,1,10
183935,0.0024,0.7373,0.5151,0.2539,0.354,0.9546,2.2046,3.6646,0.7178,2.7075,187.71294981732345,108.0,99.0,116.0,151.6435250913383,84.35647490866172,69.0,125.64352509133828,152.0,70.0,158.0,149.6435250913383,127.35647490866172,52.0,148.6435250913383,164.6435250913383,182.3564749086617,65.28705018267657,132.28705018267655,157.6435250913383,165.3564749086617,128.71294981732345,3,21,21,1,1,10
183936,0.0024,0.6958,0.5054,0.2661,0.376,0.9937,2.3169,3.7354,0.7617,2.6514,188.24608659887932,108.0,99.0,116.0,151.37695670056033,84.62304329943967,69.0,125.37695670056031,152.0,70.0,158.0,149.37695670056033,127.62304329943969,52.0,148.37695670056033,164.37695670056033,182.62304329943967,64.75391340112067,131.75391340112066,157.37695670056033,165.62304329943967,129.24608659887934,3,21,21,1,1,10
183937,0.0024,0.6519,0.4932,0.2783,0.4102,1.0449,2.4854,3.9429,0.791,2.644,188.77881686779435,108.0,99.0,116.0,151.11059156610284,84.88940843389717,69.0,125.11059156610284,152.0,70.0,158.0,149.11059156610284,127.88940843389716,52.0,148.11059156610284,164.11059156610284,182.8894084338972,64.22118313220565,131.22118313220565,157.11059156610284,165.88940843389716,129.77881686779435,3,21,21,1,1,10
183938,0.0024,0.6055,0.4858,0.2881,0.4077,1.0913,2.5,4.0137,0.8496,2.4414,189.0,108.0,98.8445574612695,116.1554425387305,151.0,85.0,69.0,124.8445574612695,152.0,69.8445574612695,158.0,148.84455746126952,128.0,52.0,148.0,164.0,183.15544253873048,63.8445574612695,131.0,156.689114922539,166.0,130.0,3,21,21,1,1,10
183939,0.0024,0.6006,0.4932,0.2905,0.3955,1.0718,2.395,3.96,0.9131,2.2437,189.0,108.0,98.57741605691068,116.42258394308932,151.0,85.0,69.0,124.57741605691068,152.0,69.57741605691068,158.0,148.57741605691066,128.0,52.0,148.0,164.0,183.4225839430893,63.57741605691067,131.0,156.15483211382136,166.0,130.0,3,21,21,1,1,10
183940,0.0024,0.6055,0.4736,0.2783,0.3833,1.0547,2.3779,4.0259,0.9204,2.1802,189.0,108.0,98.31068157597336,116.68931842402664,151.0,85.0,69.0,124.31068157597336,152.0,69.31068157597336,158.0,148.31068157597338,128.0,52.0,148.0,164.0,183.68931842402665,63.31068157597337,131.0,155.62136315194672,166.0,130.0,3,21,21,1,1,10
183941,0.0024,0.6006,0.4541,0.2637,0.4053,1.1011,2.5317,4.0942,0.9277,2.1094,189.0,108.0,98.04394709503606,116.95605290496394,151.0,85.0,69.0,124.04394709503606,152.0,69.04394709503606,158.0,148.04394709503606,128.0,52.0,148.0,164.0,183.95605290496397,63.04394709503607,131.0,155.08789419007212,166.0,130.0,3,21,21,1,1,10
183942,0.0024,0.5859,0.4395,0.2612,0.4248,1.0962,2.5293,4.0381,0.9521,2.0947,189.2220470061389,108.0,98.0,117.0,150.7779529938611,85.22204700613885,68.77795299386115,123.77795299386116,152.0,69.0,158.0,147.7779529938611,128.0,52.0,148.0,163.7779529938611,184.0,62.77795299386115,130.7779529938611,154.5559059877223,166.0,130.2220470061389,3,21,21,1,1,10
183943,0.0024,0.5835,0.4443,0.2734,0.4395,1.0986,2.5146,4.0063,0.9985,2.0557,189.48936819263227,108.0,98.0,117.0,150.51063180736773,85.48936819263228,68.51063180736772,123.51063180736772,152.0,69.0,158.0,147.51063180736773,128.0,52.0,148.0,163.51063180736773,184.0,62.51063180736772,130.51063180736773,154.02126361473543,166.0,130.48936819263227,3,21,21,1,1,10
183944,0.0024,0.5737,0.4443,0.2832,0.4492,1.1353,2.4854,3.7866,1.0205,1.9653,189.75607894568225,108.0,98.0,117.0,150.24392105431775,85.75607894568225,68.24392105431775,123.24392105431777,152.0,69.0,158.0,147.24392105431775,128.0,52.0,148.0,163.24392105431775,184.0,62.24392105431776,130.24392105431775,153.4878421086355,166.0,130.75607894568225,3,21,21,1,1,10
183945,0.0024,0.5664,0.4712,0.2905,0.4517,1.1523,2.4219,3.4839,1.0913,1.875,190.0,108.0,98.0,117.0,150.0,86.02278390392193,68.0,123.0,152.0,69.0,158.0,147.0,128.02278390392192,52.0,148.0,163.0,184.0,62.0,130.0,152.9316482882342,166.0,131.0,3,21,21,1,1,10
183946,0.0024,0.5664,0.52,0.2954,0.4663,1.1816,2.439,3.1885,1.2256,1.9824,190.0,108.0,98.0,117.0,150.0,86.28876568901227,68.0,123.0,152.0,69.0,158.0,147.0,128.28876568901225,52.0,148.0,163.0,184.0,62.0,130.0,152.13370293296322,166.0,131.0,3,21,21,1,1,10
183947,0.0024,0.6079,0.5713,0.3198,0.5054,1.2231,2.4609,3.0542,1.4185,2.0557,190.0,108.0,98.0,117.0,150.0,86.5561714746211,68.0,123.0,152.0,69.0,158.0,147.0,128.5561714746211,52.0,148.0,163.0,184.0,62.0,130.0,151.3314855761367,166.0,131.0,3,21,21,1,1,10
183948,0.0024,0.6445,0.6006,0.3418,0.5371,1.2964,2.5977,3.3252,1.5674,2.1704,190.0,108.0,98.0,117.0,150.0,86.82266184288227,68.0,123.0,152.0,69.0,158.0,147.0,128.82266184288227,52.0,148.0,163.0,184.0,62.0,130.0,150.5320144713532,166.0,131.0,3,21,21,1,1,10
183949,0.0024,0.6738,0.6348,0.3564,0.5444,1.3525,2.7246,3.6255,1.7529,2.1851,190.0,108.0893229504362,98.0,117.0,149.9106770495638,87.08932295043621,68.0,122.9106770495638,152.0,69.0,158.0,146.9106770495638,129.0,52.0,148.0,162.9106770495638,184.17864590087245,61.91067704956379,129.9106770495638,149.73203114869136,166.0,131.0,3,21,21,1,1,10
183950,0.0024,0.7007,0.6592,0.3711,0.5396,1.3672,2.7368,3.8501,1.9507,2.3828,190.0,108.35535885182664,98.0,117.0,149.64464114817338,87.35535885182664,68.0,122.64464114817336,152.0,69.0,158.0,146.64464114817338,129.0,52.0,148.0,162.64464114817338,184.71071770365327,61.64464114817336,129.64464114817338,148.9339234445201,166.0,131.0,3,21,21,1,1,10
183951,0.0024,0.7227,0.6787,0.3735,0.5225,1.3623,2.793,3.8013,2.0264,2.4878,190.0,108.62271732770913,98.0,117.0,149.37728267229087,87.62271732770913,68.0,122.37728267229087,152.0,69.0,158.0,146.37728267229087,129.0,52.0,148.0,162.37728267229087,185.24543465541825,61.37728267229088,129.37728267229087,148.13184801687262,166.0,131.0,3,21,21,1,1,10
183952,0.0024,0.7129,0.7031,0.3882,0.5298,1.3867,2.9224,3.5425,2.1118,2.5293,190.0,108.88936363149772,98.0,117.0,149.11063636850227,87.88936363149772,68.0,122.11063636850228,152.0,69.0,158.0,146.11063636850227,129.0,52.0,148.0,162.11063636850227,185.77872726299543,61.11063636850229,129.11063636850227,147.33190910550684,166.0,131.0,3,21,21,1,1,10
183953,0.0024,0.6738,0.686,0.3882,0.52,1.3501,2.937,3.2959,2.1094,2.5073,190.0,109.0,98.0,117.0,148.85804781841594,88.0,67.71609563683187,121.71609563683188,152.0,69.0,158.14195218158406,145.5741434552478,129.0,51.85804781841593,147.85804781841594,161.71609563683185,186.1419521815841,61.0,128.85804781841594,146.1482869104956,166.0,131.0,3,21,21,1,1,10
183954,0.0024,0.6714,0.7104,0.3809,0.498,1.2817,2.9272,3.3569,2.0483,2.4707,190.0,109.0,98.0,117.0,148.61566562455025,88.0,67.23133124910048,121.23133124910048,152.0,69.0,158.38433437544975,144.84699687365074,129.0,51.61566562455024,147.61566562455025,161.2313312491005,186.38433437544973,61.0,128.61566562455025,144.69399374730145,166.0,131.0,3,21,21,1,1,10
183955,0.0024,0.6836,0.7129,0.3613,0.4614,1.2134,3.0322,3.5278,1.9946,2.4854,190.0,109.0,98.0,117.0,148.37328340651968,88.0,66.74656681303938,120.74656681303938,152.0,69.0,158.62671659348032,144.11985021955903,129.0,51.37328340651969,147.37328340651968,160.74656681303938,186.62671659348032,61.0,128.37328340651968,143.23970043911814,166.0,131.0,3,21,21,1,1,10
183956,0.0024,0.7349,0.7275,0.3491,0.4346,1.1768,3.1226,3.6133,1.9629,2.4268,190.0,109.0,98.0,117.0,148.13090118848913,88.0,66.26180237697827,120.26180237697828,152.0,69.0,158.86909881151087,143.3927035654674,129.0,51.13090118848913,147.13090118848913,160.26180237697827,186.86909881151087,61.0,128.13090118848913,141.7854071309348,166.0,131.0,3,21,21,1,1,10
183957,0.0049,0.7837,0.7593,0.3442,0.4419,1.167,3.1787,3.8892,1.8604,2.2559,190.245969181002,109.122984590501,97.63104622849698,117.0,147.50806163799598,88.36895377150302,66.0,119.385077047495,152.245969181002,69.0,159.122984590501,142.01612327599196,129.122984590501,50.75403081899799,146.50806163799598,159.26209245699397,187.122984590501,60.877015409499,127.26209245699398,139.64716950448897,166.122984590501,131.0,3,21,21,1,1,10
183958,0.0073,0.8667,0.813,0.3564,0.4541,1.1255,3.0444,3.9209,1.77,2.0581,190.7773765282926,109.3886882641463,96.83393520756113,117.0,146.44524694341484,89.16606479243887,66.0,118.05655867926856,152.7773765282926,69.0,159.38868826414628,139.8904938868297,129.38868826414628,50.22262347170742,145.44524694341484,157.66787041512225,187.38868826414628,60.61131173585371,125.66787041512228,136.7244290943908,166.38868826414628,131.0,3,21,21,1,1,10
183959,0.0073,0.9546,0.896,0.376,0.4395,1.0327,2.7637,3.9233,1.8408,1.8311,191.31203904308265,109.65601952154132,96.03194143537608,117.0,145.3759219138348,89.96805856462392,66.0,116.71990239229348,153.31203904308262,69.0,159.6560195215413,137.75184382766955,129.6560195215413,49.687960956917394,144.3759219138348,156.06388287075217,187.6560195215413,60.3439804784587,124.06388287075218,133.78378526304567,166.6560195215413,131.0,3,21,21,1,1,10
183960,0.0073,1.1206,0.9961,0.4175,0.4395,0.9985,2.7271,4.0747,2.0947,1.748,191.8453791708625,109.92268958543124,95.23193124370628,117.0,144.30924165827503,90.76806875629372,66.0,115.38655207284376,153.8453791708625,69.0,159.92268958543124,135.61848331655003,129.92268958543124,49.15462082913751,143.30924165827503,154.46386248741254,187.92268958543124,60.07731041456876,122.46386248741253,130.8504145602563,166.92268958543124,131.0,3,21,21,1,1,10
183961,0.0073,1.2451,1.3647,0.5859,0.4443,0.9448,2.6343,3.9307,2.2217,1.6797,192.0,110.18937891025377,94.81062108974623,117.0,144.0,91.18937891025377,66.0,114.81062108974623,154.0,69.0,160.0,134.81062108974626,130.0,49.0,142.81062108974626,153.81062108974626,188.0,60.0,121.81062108974623,129.81062108974626,167.0,131.0,3,21,21,1,1,10
183962,0.0049,1.3574,1.7139,0.7568,0.4443,0.8667,2.4487,3.6523,2.3071,1.5601,192.0,110.45536395367132,94.54463604632868,117.0,144.0,91.45536395367132,66.0,114.54463604632868,154.0,69.0,160.0,134.5446360463287,130.0,49.0,142.5446360463287,153.5446360463287,188.0,60.0,121.54463604632868,129.5446360463287,167.0,131.0,3,21,21,1,1,10
183963,0.0024,1.3599,1.9336,0.8398,0.4248,0.8105,2.4072,3.5205,2.3242,1.4404,192.0,110.72201025765392,94.27798974234608,117.0,144.0,91.72201025765392,66.0,114.27798974234608,154.0,69.0,160.0,134.27798974234605,130.0,49.0,142.27798974234605,153.27798974234605,188.0,60.0,121.27798974234608,129.27798974234605,167.0,131.0,3,21,21,1,1,10
